,reviewText,Positive
424,"app , happy android . kid play death . 's front carousel .",1
425,funny game pig ! ! great fun game .,1
426,"angry bird : n't put clear scene move level . frustrates , challenge . grandkids fight .",1
427,heard craze game downloaded table nexus 7 addicted age play 2 yr grandchild adult love kid : ),1
428,great app . dad turning 40 year play . great fire .,1
429,longer review . rovio received 8 million dl christmas day 30 million dl christmas week . absolutely irritated avians .,1
430,"perfect game app wonder fuss , guarantee ten minute game play , 'll buying ad-free version .",1
431,"awesome game , reccomend . trust , 's fun shooting bird pig ! ! ! ! ! ! point pig stole bird 's egg . hope .",1
432,word amazimg . work great kindle fire add ! 's game 've played week .,1
433,"n't world perret baby 2 , 2 knickknack sleeve sceaming mahalo",1
434,", . game fun . 've hold recently . n't wait time play .",1
435,fun challenging.great graphic sound.i guess clear grade . .,1
436,love game favorite game . challenging fun relaxing exciting lot lot . n't stop playing telling free ! highly highly highly recommend app,1
437,fun game hurry wait situation dmv . part : 's free send wild goose chase b_s_ web site `` update '' nonsense .,1
438,"rapido facil usar , intuitivo , grandes diversiones niveles entretener toda edades , grandes graficos sonidos , funciona kd hd 8.9",1
439,"daughter , age 45 , love angry bird playing phone long time . ahold kindle fire downloaded angry bird . played 6 hour putting . play angry bird",1
440,"full version ad ! app waste time ! , . super addicting !",1
441,habit forming great fun . play hour - great dexterity fun fun fun,1
442,"enjoy playing different free angry bird game free moment . fun , n't cost .",1
443,"granddaughter enjoy angry bird free web , hesitated download free version ( paid game ) warning ad . enticed 5-star review , installed game kfhd8.9 .",1
444,grand-daughter hooked . blast playing . app free .,1
445,love hug inventor angry bird . waiting year angry bird app . love .,1
446,"angry bird . level challenging , ad , x . , free game .",1
447,game fun play grand child find fun challeging level .,1
448,game age . eye hand coordination . teach angle . hooked,1
449,"boy game . fun kid , &",1
450,angry bird free great game family . grandchild love compete enjoy beating . recommend .,1
451,fun & challenging kid & adult . n't wrong angry bird all~,1
452,find game fun challenging . hate haviang quit playing 've wiped smirk face . round challenge .,1
453,"angry bird game . stand suggestive violent ad popping free version game . delete reason find free version vulger popups , 'll play",0
454,"angry bird , love app . different level . girl , 10 & 8 , stealing kindle fire playing ! !",1
455,"mom n't computer , easy find angry bird app playing hour kindle long .",1
456,game great different start playing stop load game kindle,1
457,heard form friend .... challange pig .. loleach stage designed give bid function different ways.each stage progressively different difficult .. challenge recognice,1
458,addicting game . way pas level . enjoy game lot stuck level .,1
459,wood animal game free game game great love game,1
460,"mindless 'keep busy ' game . , require ( unconsciously ) trajectory angle . sound part !",1
461,"favorite app . , play time . today , 's popular game reason .",1
462,downloaded game yesterday n't put . find fighting twin 3 yr old play ! great game great app,1
463,"... game n't ? , game play week , put . 'll pick couple month play again.it fun burn extra time . frustrate crap .",1
464,love app blue bird favorite angry bird angry bird ! ! ! ! ! ! app . recommend funny apps ! : ),1
465,"love angry bird freaking . ? angry bird hat , glove , sweater , wallpaper , . 'm addicted . 'll focus beating level fourteen , eating pea dinner plate . n't rule '",1
466,'s fun pas time 're stuck doctor 's office waiting .,1
467,love angry bird funny hard too.i hope bought app awesome time playing game,1
468,love hear crash . lil devil . n't anger bird crashing sound . 'll !,1
469,"game fun frustrating ! figure trick bird , bit advantage pig . hubby addicted ! great game !",1
470,great kill time hurting consciounce . game reputation fun .,1
471,"kindle , nicest feature . ipad , pretty bored . nice .",1
472,"great game play addicting , ahead bought full version , super addicting play ! fun age !",1
473,"'re accomplished life , solid income , debt paid waste 5-10 hour day , app . 'll make day fly fast , child 's child flying",1
474,real challenging game.which make work result . hard set game .,1
475,angry bird . probably popular computer game world . 's probably downloaded app existence . 's praised user critic alike.and deserves praise.angry bird combine simple control,1
476,n't download n't time . game addictive put .,1
477,"great course , plenty level busy . n't game level .",1
478,"family , including grandson , love play game . frustrating time make fun .",1
479,"enjoy . fun , challenging . course kid game , .",1
480,"game . 's frustrating guess 's . 've thisgame phone kindle fire time . , grandson .",1
481,"bird pig heart beginning- nevermind hardest kill ! graphic sound effect game genius , accounting 's huge popularity young alike !",1
482,game fun . different type angry bird shoot different green blob . love sound angry bird hit stuff . crack time . : ),1
483,downloaded played time - lot fun kind addictive - enjoy game,1
484,love bird pig amazing alex ! ! ! holy mother gangnam style awesome game world ... bird cool,1
485,game entertained pas time waiting keeping attention .,1
486,"enjoyed . n't time game ,",1
487,amazing game recommend user love throwing thing . hey fun game violence run smooth lag shuts down .,1
488,watched husband play game . understand played .,1
489,"burds drive crazy fun unwind . thinkl spend time complete level , fun",1
490,"wife play game time.it 's , solid rendition angry bird game.graphics clear quick respond.no problem loading interfering application .",1
491,game expect device work great kindle fire . free mean supported . introduces lag loading level . great free app . laggy,1
492,angry bird game . love bomb bird . game boring,1
493,angry bird game n't stay away . nextlevel . great game .,1
494,"challenge love alot , stroke help brain work.thank ! ! ! ! free",1
495,"family enjoys . level great killing time , ad n't annoying .",1
496,"n't beat free , ? family addicted game . beat level .",1
497,daughter love anyhting angry bird . game entertaining . 'd reccomend game family .,1
498,n't issue app kindle fire hd . work great n't freeze system .,1
499,problem called angry bird . hate piggy passion difficult time putting game .,1
500,"family busy . fun game . husband play time time . kid teasing start war version game . . creative , fun help pas time away . love",1
501,love game ! fun make . app kid adult .,1
502,"game , kid love , level n't difficult game , play .",1
503,commercial ..... great app . love love rest .,1
504,'d game . entertained . whitehaven device,1
505,angry bird addictive ! husband lot fun playing . game .,1
506,app game time game piggy fun .,1
507,fun addictive . hour play time constantly changing . cartoon bit drawn fun,1
508,"game fun addicting . challenge level , force .",1
509,enjoy frustration ! ! ! learning maneuver bird moving board .,1
510,daughter love ! ! ! ! ! ! ! ! ! ! ! ! : - ) ! ! ! ! ! ! : - ) ! ! ! show !,1
511,app addicting ! n't require wifi play play hour !,1
512,finally decided popular angry bird . 3yr enjoy playing . turn app purchase ! ! ! ! angry bird,1
513,"angry bird , free ... . kid love angry bird love play phone kindle . glad downloaded .",1
514,"! ! ! stop playing game ! addictive game . work kindle fire , mind ad free .",1
515,"absolutely loved space bird , addicting , . 'm online .",1
516,game rovio hard fun . n't beat 'm high fun update ( fun ) love red mighty feather . make happy happy happy,1
517,"gave game 5 star enjoying kid ! downloaded app fro 5 year grandson played . night , found playing , excuse young hou",1
518,game challenging age group lot fun play . graphic fine .,1
519,read review anymore popular . `` angry bird '' cat-nip kid fun aggressive adult relieve frustration wasting time spent completing tedious chore . 're helpi,1
520,"3 grandson ( 11 , 9 7 ) fight play game . make babysitter .",1
521,"angry bird greatest game played , love challenging different level . bird adorable bushy eyebrow . must-have app , actual game fun ,",1
522,kill time . angry bird . play time .,1
523,blast playi recommend it.it addicting game,1
524,"angry bird hit ! fun game , smooth action glitch kindle ...",1
525,constantly kindle app work great . flaw hassle app .,1
526,free ! ! angry bird game simply addicting .. worth download lose time playing angry bird,1
527,n't game n't . joe,0
528,"'d heard game , decided free kindle fire . 's simple game , 's fun . character funny . enjoy angry bird .",1
529,"daughter big angry bird father override great game . , angry bird , . game playing playing playe",1
530,n't love angry bird ? angry bird free . fun game kill time launch bird .,1
531,fun play especially spare time high school .,1
532,n't angry bird ? free game . download n't play .,1
533,start play stop . addicted . challenging angry bird .,1
534,interesting game . love & dad play team beat different level .,1
535,enjoy playing game price budget . recommend .,1
536,"enjoyed game . strategy essential playing sharpens sens . 'm 70 year wonderful tool sharp , 's lot fun .",1
537,"picked family telling great enjoy playing . goal challenging , fun ... n't put ..",1
538,"love angry bird game , fun play great different game , .",1
539,love angry bird . computer downloaded kindle . fun play take skill . green piggy .,1
